Size,Ntrial,TestAcc,TrainAcc,ConfMatrix,Config
7,3,0.6665311928469824,0.7114760215419059,[[15.71428571  2.        ] [10.57142857  9.42857143]],16_3
7,3,0.681670392196708,0.7140072511792912,[[15.85714286  1.85714286] [10.14285714  9.85714286]],16_4
7,3,0.6626701889859785,0.7108522641835183,[[15.71428571  2.        ] [10.71428571  9.28571429]],16_5
7,3,0.6780125990652307,0.7121109174245505,[[15.57142857  2.14285714] [10.         10.        ]],21_1
7,3,0.6781142044299939,0.7026431718061674,[[15.42857143  2.28571429] [ 9.85714286 10.14285714]],21_2
7,3,0.6856330014224751,0.7057925895398118,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_3
7,3,0.6857346067872384,0.7146393624308716,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_4
7,3,0.6818736029262346,0.7165356961856124,[[15.42857143  2.28571429] [ 9.71428571 10.28571429]],21_5
7,3,0.6700873806136964,0.6976029895799105,[[16.42857143  1.28571429] [11.14285714  8.85714286]],26_1
7,3,0.6665311928469824,0.6944396486909449,[[16.14285714  1.57142857] [11.          9.        ]],26_2
7,3,0.6626701889859785,0.6982295315693624,[[15.85714286  1.85714286] [10.85714286  9.14285714]],26_3
7,3,0.6627717943507417,0.6957038711941055,[[15.28571429  2.42857143] [10.28571429  9.71428571]],26_4
7,3,0.6552529973582605,0.6931670722945917,[[15.          2.71428571] [10.28571429  9.71428571]],26_5
7,4,0.6892907945539525,1.0,[[13.42857143  4.28571429] [ 7.42857143 12.57142857]],1_1
7,4,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_2
7,4,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_3
7,4,0.7116439748018696,1.0,[[13.28571429  4.42857143] [ 6.42857143 13.57142857]],1_4
7,4,0.7192643771591141,1.0,[[13.42857143  4.28571429] [ 6.28571429 13.71428571]],1_5
7,4,0.6738467791099371,0.7323162004266055,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_1
7,4,0.6739483844747003,0.7436747105376009,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_2
7,4,0.6701889859784597,0.7354656181602499,[[15.57142857  2.14285714] [10.28571429  9.71428571]],6_3
7,4,0.6588091851249746,0.7322994926402201,[[15.57142857  2.14285714] [10.71428571  9.28571429]],6_4
7,4,0.655049786628734,0.7373535980217981,[[15.42857143  2.28571429] [10.71428571  9.28571429]],6_5
7,4,0.6701889859784597,0.7165245576613555,[[13.71428571  4.        ] [ 8.42857143 11.57142857]],11_1
7,4,0.6701889859784597,0.7240959695249977,[[14.14285714  3.57142857] [ 8.85714286 11.14285714]],11_2
7,4,0.6474293842714895,0.7342097495502821,[[13.85714286  3.85714286] [ 9.42857143 10.57142857]],11_3
7,4,0.6701889859784597,0.736094944780766,[[14.          3.71428571] [ 8.71428571 11.28571429]],11_4
7,4,0.6740499898394635,0.7285263175481881,[[14.42857143  3.28571429] [ 9.         11.        ]],11_5
7,4,0.681670392196708,0.7114760215419059,[[15.71428571  2.        ] [10.         10.        ]],16_1
7,4,0.662873399715505,0.7158868771476466,[[15.57142857  2.14285714] [10.57142857  9.42857143]],16_2
7,4,0.6665311928469824,0.7114760215419059,[[15.71428571  2.        ] [10.57142857  9.42857143]],16_3
7,4,0.681670392196708,0.7140072511792912,[[15.85714286  1.85714286] [10.14285714  9.85714286]],16_4
7,4,0.6626701889859785,0.7108522641835183,[[15.71428571  2.        ] [10.71428571  9.28571429]],16_5
7,4,0.6780125990652307,0.7121109174245505,[[15.57142857  2.14285714] [10.         10.        ]],21_1
7,4,0.6781142044299939,0.7026431718061674,[[15.42857143  2.28571429] [ 9.85714286 10.14285714]],21_2
7,4,0.6856330014224751,0.7057925895398118,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_3
7,4,0.6857346067872384,0.7146393624308716,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_4
7,4,0.6818736029262346,0.7165356961856124,[[15.42857143  2.28571429] [ 9.71428571 10.28571429]],21_5
7,4,0.6700873806136964,0.6976029895799105,[[16.42857143  1.28571429] [11.14285714  8.85714286]],26_1
7,4,0.6665311928469824,0.6944396486909449,[[16.14285714  1.57142857] [11.          9.        ]],26_2
7,4,0.6626701889859785,0.6982295315693624,[[15.85714286  1.85714286] [10.85714286  9.14285714]],26_3
7,4,0.6627717943507417,0.6957038711941055,[[15.28571429  2.42857143] [10.28571429  9.71428571]],26_4
7,4,0.6552529973582605,0.6931670722945917,[[15.          2.71428571] [10.28571429  9.71428571]],26_5
7,5,0.6892907945539525,1.0,[[13.42857143  4.28571429] [ 7.42857143 12.57142857]],1_1
7,5,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_2
7,5,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_3
7,5,0.7116439748018696,1.0,[[13.28571429  4.42857143] [ 6.42857143 13.57142857]],1_4
7,5,0.7192643771591141,1.0,[[13.42857143  4.28571429] [ 6.28571429 13.71428571]],1_5
7,5,0.6738467791099371,0.7323162004266055,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_1
7,5,0.6739483844747003,0.7436747105376009,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_2
7,5,0.6701889859784597,0.7354656181602499,[[15.57142857  2.14285714] [10.28571429  9.71428571]],6_3
7,5,0.6588091851249746,0.7322994926402201,[[15.57142857  2.14285714] [10.71428571  9.28571429]],6_4
7,5,0.655049786628734,0.7373535980217981,[[15.42857143  2.28571429] [10.71428571  9.28571429]],6_5
7,5,0.6701889859784597,0.7165245576613555,[[13.71428571  4.        ] [ 8.42857143 11.57142857]],11_1
7,5,0.6701889859784597,0.7240959695249977,[[14.14285714  3.57142857] [ 8.85714286 11.14285714]],11_2
7,5,0.6474293842714895,0.7342097495502821,[[13.85714286  3.85714286] [ 9.42857143 10.57142857]],11_3
7,5,0.6701889859784597,0.736094944780766,[[14.          3.71428571] [ 8.71428571 11.28571429]],11_4
7,5,0.6740499898394635,0.7285263175481881,[[14.42857143  3.28571429] [ 9.         11.        ]],11_5
7,5,0.681670392196708,0.7114760215419059,[[15.71428571  2.        ] [10.         10.        ]],16_1
7,5,0.662873399715505,0.7158868771476466,[[15.57142857  2.14285714] [10.57142857  9.42857143]],16_2
7,5,0.6665311928469824,0.7114760215419059,[[15.71428571  2.        ] [10.57142857  9.42857143]],16_3
7,5,0.681670392196708,0.7140072511792912,[[15.85714286  1.85714286] [10.14285714  9.85714286]],16_4
7,5,0.6626701889859785,0.7108522641835183,[[15.71428571  2.        ] [10.71428571  9.28571429]],16_5
7,5,0.6780125990652307,0.7121109174245505,[[15.57142857  2.14285714] [10.         10.        ]],21_1
7,5,0.6781142044299939,0.7026431718061674,[[15.42857143  2.28571429] [ 9.85714286 10.14285714]],21_2
7,5,0.6856330014224751,0.7057925895398118,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_3
7,5,0.6857346067872384,0.7146393624308716,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_4
7,5,0.6818736029262346,0.7165356961856124,[[15.42857143  2.28571429] [ 9.71428571 10.28571429]],21_5
7,5,0.6700873806136964,0.6976029895799105,[[16.42857143  1.28571429] [11.14285714  8.85714286]],26_1
7,5,0.6665311928469824,0.6944396486909449,[[16.14285714  1.57142857] [11.          9.        ]],26_2
7,5,0.6626701889859785,0.6982295315693624,[[15.85714286  1.85714286] [10.85714286  9.14285714]],26_3
7,5,0.6627717943507417,0.6957038711941055,[[15.28571429  2.42857143] [10.28571429  9.71428571]],26_4
7,5,0.6552529973582605,0.6931670722945917,[[15.          2.71428571] [10.28571429  9.71428571]],26_5
7,6,0.6892907945539525,1.0,[[13.42857143  4.28571429] [ 7.42857143 12.57142857]],1_1
7,6,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_2
7,6,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_3
7,6,0.7116439748018696,1.0,[[13.28571429  4.42857143] [ 6.42857143 13.57142857]],1_4
7,6,0.7192643771591141,1.0,[[13.42857143  4.28571429] [ 6.28571429 13.71428571]],1_5
7,6,0.6738467791099371,0.7323162004266055,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_1
7,6,0.6739483844747003,0.7436747105376009,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_2
7,6,0.6701889859784597,0.7354656181602499,[[15.57142857  2.14285714] [10.28571429  9.71428571]],6_3
7,6,0.6588091851249746,0.7322994926402201,[[15.57142857  2.14285714] [10.71428571  9.28571429]],6_4
7,6,0.655049786628734,0.7373535980217981,[[15.42857143  2.28571429] [10.71428571  9.28571429]],6_5
7,6,0.6701889859784597,0.7165245576613555,[[13.71428571  4.        ] [ 8.42857143 11.57142857]],11_1
7,6,0.6701889859784597,0.7240959695249977,[[14.14285714  3.57142857] [ 8.85714286 11.14285714]],11_2
7,6,0.6474293842714895,0.7342097495502821,[[13.85714286  3.85714286] [ 9.42857143 10.57142857]],11_3
7,6,0.6701889859784597,0.736094944780766,[[14.          3.71428571] [ 8.71428571 11.28571429]],11_4
7,6,0.6740499898394635,0.7285263175481881,[[14.42857143  3.28571429] [ 9.         11.        ]],11_5
7,6,0.681670392196708,0.7114760215419059,[[15.71428571  2.        ] [10.         10.        ]],16_1
7,6,0.662873399715505,0.7158868771476466,[[15.57142857  2.14285714] [10.57142857  9.42857143]],16_2
7,6,0.6665311928469824,0.7114760215419059,[[15.71428571  2.        ] [10.57142857  9.42857143]],16_3
7,6,0.681670392196708,0.7140072511792912,[[15.85714286  1.85714286] [10.14285714  9.85714286]],16_4
7,6,0.6626701889859785,0.7108522641835183,[[15.71428571  2.        ] [10.71428571  9.28571429]],16_5
7,6,0.6780125990652307,0.7121109174245505,[[15.57142857  2.14285714] [10.         10.        ]],21_1
7,6,0.6781142044299939,0.7026431718061674,[[15.42857143  2.28571429] [ 9.85714286 10.14285714]],21_2
7,6,0.6856330014224751,0.7057925895398118,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_3
7,6,0.6857346067872384,0.7146393624308716,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_4
7,6,0.6818736029262346,0.7165356961856124,[[15.42857143  2.28571429] [ 9.71428571 10.28571429]],21_5
7,6,0.6700873806136964,0.6976029895799105,[[16.42857143  1.28571429] [11.14285714  8.85714286]],26_1
7,6,0.6665311928469824,0.6944396486909449,[[16.14285714  1.57142857] [11.          9.        ]],26_2
7,6,0.6626701889859785,0.6982295315693624,[[15.85714286  1.85714286] [10.85714286  9.14285714]],26_3
7,6,0.6627717943507417,0.6957038711941055,[[15.28571429  2.42857143] [10.28571429  9.71428571]],26_4
7,6,0.6552529973582605,0.6931670722945917,[[15.          2.71428571] [10.28571429  9.71428571]],26_5
7,7,0.6892907945539525,1.0,[[13.42857143  4.28571429] [ 7.42857143 12.57142857]],1_1
7,7,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_2
7,7,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_3
7,7,0.7116439748018696,1.0,[[13.28571429  4.42857143] [ 6.42857143 13.57142857]],1_4
7,7,0.7192643771591141,1.0,[[13.42857143  4.28571429] [ 6.28571429 13.71428571]],1_5
7,7,0.6738467791099371,0.7323162004266055,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_1
7,7,0.6739483844747003,0.7436747105376009,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_2
7,7,0.6701889859784597,0.7354656181602499,[[15.57142857  2.14285714] [10.28571429  9.71428571]],6_3
7,7,0.6588091851249746,0.7322994926402201,[[15.57142857  2.14285714] [10.71428571  9.28571429]],6_4
7,7,0.655049786628734,0.7373535980217981,[[15.42857143  2.28571429] [10.71428571  9.28571429]],6_5
7,7,0.6701889859784597,0.7165245576613555,[[13.71428571  4.        ] [ 8.42857143 11.57142857]],11_1
7,7,0.6701889859784597,0.7240959695249977,[[14.14285714  3.57142857] [ 8.85714286 11.14285714]],11_2
7,7,0.6474293842714895,0.7342097495502821,[[13.85714286  3.85714286] [ 9.42857143 10.57142857]],11_3
7,7,0.6701889859784597,0.736094944780766,[[14.          3.71428571] [ 8.71428571 11.28571429]],11_4
7,7,0.6740499898394635,0.7285263175481881,[[14.42857143  3.28571429] [ 9.         11.        ]],11_5
7,7,0.681670392196708,0.7114760215419059,[[15.71428571  2.        ] [10.         10.        ]],16_1
7,7,0.662873399715505,0.7158868771476466,[[15.57142857  2.14285714] [10.57142857  9.42857143]],16_2
7,7,0.6665311928469824,0.7114760215419059,[[15.71428571  2.        ] [10.57142857  9.42857143]],16_3
7,7,0.681670392196708,0.7140072511792912,[[15.85714286  1.85714286] [10.14285714  9.85714286]],16_4
7,7,0.6626701889859785,0.7108522641835183,[[15.71428571  2.        ] [10.71428571  9.28571429]],16_5
7,7,0.6780125990652307,0.7121109174245505,[[15.57142857  2.14285714] [10.         10.        ]],21_1
7,7,0.6781142044299939,0.7026431718061674,[[15.42857143  2.28571429] [ 9.85714286 10.14285714]],21_2
7,7,0.6856330014224751,0.7057925895398118,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_3
7,7,0.6857346067872384,0.7146393624308716,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_4
7,7,0.6818736029262346,0.7165356961856124,[[15.42857143  2.28571429] [ 9.71428571 10.28571429]],21_5
7,7,0.6700873806136964,0.6976029895799105,[[16.42857143  1.28571429] [11.14285714  8.85714286]],26_1
7,7,0.6665311928469824,0.6944396486909449,[[16.14285714  1.57142857] [11.          9.        ]],26_2
7,7,0.6626701889859785,0.6982295315693624,[[15.85714286  1.85714286] [10.85714286  9.14285714]],26_3
7,7,0.6627717943507417,0.6957038711941055,[[15.28571429  2.42857143] [10.28571429  9.71428571]],26_4
7,7,0.6552529973582605,0.6931670722945917,[[15.          2.71428571] [10.28571429  9.71428571]],26_5
7,8,0.6892907945539525,1.0,[[13.42857143  4.28571429] [ 7.42857143 12.57142857]],1_1
7,8,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_2
7,8,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_3
7,8,0.7116439748018696,1.0,[[13.28571429  4.42857143] [ 6.42857143 13.57142857]],1_4
7,8,0.7192643771591141,1.0,[[13.42857143  4.28571429] [ 6.28571429 13.71428571]],1_5
7,8,0.6738467791099371,0.7323162004266055,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_1
7,8,0.6739483844747003,0.7436747105376009,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_2
7,8,0.6701889859784597,0.7354656181602499,[[15.57142857  2.14285714] [10.28571429  9.71428571]],6_3
7,8,0.6588091851249746,0.7322994926402201,[[15.57142857  2.14285714] [10.71428571  9.28571429]],6_4
7,8,0.655049786628734,0.7373535980217981,[[15.42857143  2.28571429] [10.71428571  9.28571429]],6_5
7,8,0.6701889859784597,0.7165245576613555,[[13.71428571  4.        ] [ 8.42857143 11.57142857]],11_1
7,8,0.6701889859784597,0.7240959695249977,[[14.14285714  3.57142857] [ 8.85714286 11.14285714]],11_2
7,8,0.6474293842714895,0.7342097495502821,[[13.85714286  3.85714286] [ 9.42857143 10.57142857]],11_3
7,8,0.6701889859784597,0.736094944780766,[[14.          3.71428571] [ 8.71428571 11.28571429]],11_4
7,8,0.6740499898394635,0.7285263175481881,[[14.42857143  3.28571429] [ 9.         11.        ]],11_5
7,8,0.681670392196708,0.7114760215419059,[[15.71428571  2.        ] [10.         10.        ]],16_1
7,8,0.662873399715505,0.7158868771476466,[[15.57142857  2.14285714] [10.57142857  9.42857143]],16_2
7,8,0.6665311928469824,0.7114760215419059,[[15.71428571  2.        ] [10.57142857  9.42857143]],16_3
7,8,0.681670392196708,0.7140072511792912,[[15.85714286  1.85714286] [10.14285714  9.85714286]],16_4
7,8,0.6626701889859785,0.7108522641835183,[[15.71428571  2.        ] [10.71428571  9.28571429]],16_5
7,8,0.6780125990652307,0.7121109174245505,[[15.57142857  2.14285714] [10.         10.        ]],21_1
7,8,0.6781142044299939,0.7026431718061674,[[15.42857143  2.28571429] [ 9.85714286 10.14285714]],21_2
7,8,0.6856330014224751,0.7057925895398118,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_3
7,8,0.6857346067872384,0.7146393624308716,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_4
7,8,0.6818736029262346,0.7165356961856124,[[15.42857143  2.28571429] [ 9.71428571 10.28571429]],21_5
7,8,0.6700873806136964,0.6976029895799105,[[16.42857143  1.28571429] [11.14285714  8.85714286]],26_1
7,8,0.6665311928469824,0.6944396486909449,[[16.14285714  1.57142857] [11.          9.        ]],26_2
7,8,0.6626701889859785,0.6982295315693624,[[15.85714286  1.85714286] [10.85714286  9.14285714]],26_3
7,8,0.6627717943507417,0.6957038711941055,[[15.28571429  2.42857143] [10.28571429  9.71428571]],26_4
7,8,0.6552529973582605,0.6931670722945917,[[15.          2.71428571] [10.28571429  9.71428571]],26_5
7,9,0.6892907945539525,1.0,[[13.42857143  4.28571429] [ 7.42857143 12.57142857]],1_1
7,9,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_2
7,9,0.7116439748018696,1.0,[[13.14285714  4.57142857] [ 6.28571429 13.71428571]],1_3
7,9,0.7116439748018696,1.0,[[13.28571429  4.42857143] [ 6.42857143 13.57142857]],1_4
7,9,0.7192643771591141,1.0,[[13.42857143  4.28571429] [ 6.28571429 13.71428571]],1_5
7,9,0.6738467791099371,0.7323162004266055,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_1
7,9,0.6739483844747003,0.7436747105376009,[[15.28571429  2.42857143] [ 9.85714286 10.14285714]],6_2
7,9,0.6701889859784597,0.7354656181602499,[[15.57142857  2.14285714] [10.28571429  9.71428571]],6_3
7,9,0.6588091851249746,0.7322994926402201,[[15.57142857  2.14285714] [10.71428571  9.28571429]],6_4
7,9,0.655049786628734,0.7373535980217981,[[15.42857143  2.28571429] [10.71428571  9.28571429]],6_5
7,9,0.6701889859784597,0.7165245576613555,[[13.71428571  4.        ] [ 8.42857143 11.57142857]],11_1
7,9,0.6701889859784597,0.7240959695249977,[[14.14285714  3.57142857] [ 8.85714286 11.14285714]],11_2
7,9,0.6474293842714895,0.7342097495502821,[[13.85714286  3.85714286] [ 9.42857143 10.57142857]],11_3
7,9,0.6701889859784597,0.736094944780766,[[14.          3.71428571] [ 8.71428571 11.28571429]],11_4
7,9,0.6740499898394635,0.7285263175481881,[[14.42857143  3.28571429] [ 9.         11.        ]],11_5
7,9,0.681670392196708,0.7114760215419059,[[15.71428571  2.        ] [10.         10.        ]],16_1
7,9,0.662873399715505,0.7158868771476466,[[15.57142857  2.14285714] [10.57142857  9.42857143]],16_2
7,9,0.6665311928469824,0.7114760215419059,[[15.71428571  2.        ] [10.57142857  9.42857143]],16_3
7,9,0.681670392196708,0.7140072511792912,[[15.85714286  1.85714286] [10.14285714  9.85714286]],16_4
7,9,0.6626701889859785,0.7108522641835183,[[15.71428571  2.        ] [10.71428571  9.28571429]],16_5
7,9,0.6780125990652307,0.7121109174245505,[[15.57142857  2.14285714] [10.         10.        ]],21_1
7,9,0.6781142044299939,0.7026431718061674,[[15.42857143  2.28571429] [ 9.85714286 10.14285714]],21_2
7,9,0.6856330014224751,0.7057925895398118,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_3
7,9,0.6857346067872384,0.7146393624308716,[[15.57142857  2.14285714] [ 9.71428571 10.28571429]],21_4
7,9,0.6818736029262346,0.7165356961856124,[[15.42857143  2.28571429] [ 9.71428571 10.28571429]],21_5
7,9,0.6700873806136964,0.6976029895799105,[[16.42857143  1.28571429] [11.14285714  8.85714286]],26_1
7,9,0.6665311928469824,0.6944396486909449,[[16.14285714  1.57142857] [11.          9.        ]],26_2
7,9,0.6626701889859785,0.6982295315693624,[[15.85714286  1.85714286] [10.85714286  9.14285714]],26_3
7,9,0.6627717943507417,0.6957038711941055,[[15.28571429  2.42857143] [10.28571429  9.71428571]],26_4
7,9,0.6552529973582605,0.6931670722945917,[[15.          2.71428571] [10.28571429  9.71428571]],26_5
10,0,0.6827635327635327,1.0,[[9.5 2.9] [5.5 8.5]],1_1
10,0,0.7052706552706552,1.0,[[9.1 3.3] [4.5 9.5]],1_2
10,0,0.708974358974359,1.0,[[9.2 3.2] [4.5 9.5]],1_3
10,0,0.708974358974359,1.0,[[9.3 3.1] [4.6 9.4]],1_4
10,0,0.7128205128205128,1.0,[[9.3 3.1] [4.5 9.5]],1_5
10,0,0.6774928774928775,0.7302201893415594,[[11.   1.4] [ 7.1  6.9]],6_1
10,0,0.6665242165242166,0.741582455767117,[[10.5  1.9] [ 6.9  7.1]],6_2
10,0,0.666951566951567,0.7348455838031416,[[10.8  1.6] [ 7.2  6.8]],6_3
10,0,0.6517094017094017,0.7335726695741588,[[10.7  1.7] [ 7.5  6.5]],6_4
10,0,0.6514245014245015,0.7403130872602206,[[10.8  1.6] [ 7.6  6.4]],6_5
10,0,0.6896011396011397,0.7268499804985286,[[10.1  2.3] [ 5.9  8.1]],11_1
